id,password,name,location,balance,purchase_type,purchase_amount,purchase_date
48,pass048,User048,California,2707.69,Utilities,1691.66,9/7/2025
48,pass048,User048,California,2707.69,Utilities,366.77,9/10/2025
48,pass048,User048,California,2707.69,Entertainment,1397.59,9/14/2025
48,pass048,User048,California,2707.69,Healthcare,197.14,9/19/2025
48,pass048,User048,California,2707.69,Food,200.25,9/21/2025
48,pass048,User048,California,2707.69,Housing,1291.17,9/24/2025
49,pass049,User049,California,3220.65,Food,1183.1,7/7/2025
49,pass049,User049,California,3220.65,Transport,63.55,7/9/2025
49,pass049,User049,California,3220.65,Housing,89.01,7/11/2025
49,pass049,User049,California,3220.65,Food,1993.17,7/15/2025
49,pass049,User049,California,3220.65,Entertainment,1084.2,7/17/2025
49,pass049,User049,California,3220.65,Healthcare,100.73,7/23/2025
49,pass049,User049,California,3220.65,Transport,1941.99,7/26/2025
49,pass049,User049,California,3220.65,Transport,1319.52,7/27/2025
49,pass049,User049,California,3220.65,Transport,770.19,7/30/2025
49,pass049,User049,California,3220.65,Healthcare,212.29,8/5/2025
49,pass049,User049,California,3220.65,Utilities,1582.27,8/8/2025
49,pass049,User049,California,3220.65,Utilities,1333.71,8/11/2025
49,pass049,User049,California,3220.65,Food,1319.71,8/14/2025
49,pass049,User049,California,3220.65,Entertainment,1528.41,8/17/2025
49,pass049,User049,California,3220.65,Transport,123.59,8/20/2025
49,pass049,User049,California,3220.65,Food,466.06,8/23/2025
49,pass049,User049,California,3220.65,Healthcare,896.15,8/27/2025
49,pass049,User049,California,3220.65,Transport,288.46,8/30/2025
49,pass049,User049,California,3220.65,Food,1391.05,9/1/2025
49,pass049,User049,California,3220.65,Housing,971.43,9/6/2025
49,pass049,User049,California,3220.65,Entertainment,1781.21,9/7/2025
49,pass049,User049,California,3220.65,Food,486.04,9/12/2025
49,pass049,User049,California,3220.65,Housing,441.81,9/14/2025
49,pass049,User049,California,3220.65,Housing,1314.54,9/19/2025
49,pass049,User049,California,3220.65,Utilities,1594.17,9/21/2025
49,pass049,User049,California,3220.65,Food,390.32,9/23/2025
50,pass050,User050,Florida,4979.17,Utilities,37.57,7/6/2025
50,pass050,User050,Florida,4979.17,Healthcare,753.52,7/9/2025
50,pass050,User050,Florida,4979.17,Transport,993.85,7/12/2025
50,pass050,User050,Florida,4979.17,Healthcare,1108,7/16/2025
50,pass050,User050,Florida,4979.17,Utilities,958.15,7/19/2025
50,pass050,User050,Florida,4979.17,Healthcare,508.69,7/22/2025
50,pass050,User050,Florida,4979.17,Healthcare,1431.55,7/25/2025
50,pass050,User050,Florida,4979.17,Housing,1216.91,7/29/2025
50,pass050,User050,Florida,4979.17,Healthcare,854.21,8/1/2025
50,pass050,User050,Florida,4979.17,Healthcare,659.26,8/3/2025
50,pass050,User050,Florida,4979.17,Transport,268.58,8/6/2025
50,pass050,User050,Florida,4979.17,Utilities,436.92,8/11/2025
50,pass050,User050,Florida,4979.17,Housing,1410.55,8/14/2025
50,pass050,User050,Florida,4979.17,Transport,1632.69,8/16/2025
50,pass050,User050,Florida,4979.17,Healthcare,659.59,8/21/2025
50,pass050,User050,Florida,4979.17,Transport,797.7,8/23/2025
50,pass050,User050,Florida,4979.17,Healthcare,959.82,8/25/2025
50,pass050,User050,Florida,4979.17,Transport,526.87,8/30/2025
50,pass050,User050,Florida,4979.17,Food,822.25,9/3/2025
50,pass050,User050,Florida,4979.17,Housing,681.2,9/6/2025
50,pass050,User050,Florida,4979.17,Transport,920.99,9/7/2025
50,pass050,User050,Florida,4979.17,Healthcare,1188.5,9/12/2025
50,pass050,User050,Florida,4979.17,Utilities,194.28,9/16/2025
50,pass050,User050,Florida,4979.17,Utilities,211.98,9/19/2025
50,pass050,User050,Florida,4979.17,Food,1899.23,9/21/2025
50,pass050,User050,Florida,4979.17,Entertainment,164.86,9/24/2025
