id,password,name,location,balance,income_yearly,purchase_type,purchase_amount,purchase_date,income_weekly
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Healthcare,200.54,2025-06-02,1217.8653846153845
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Food,55.68,2025-06-02,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Utilities,125.89,2025-06-02,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Housing,291.41,2025-06-02,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Transport,28.25,2025-06-02,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Entertainment,30.32,2025-06-02,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Healthcare,223.44,2025-06-02,1340.6538461538462
8,pass8#Ca,Liam Johnson,California,878.12,61813,Food,73.53,2025-06-02,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Utilities,175.49,2025-06-02,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Housing,1034.91,2025-06-02,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Transport,39.57,2025-06-02,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Entertainment,70.51,2025-06-02,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Healthcare,58.29,2025-06-02,1188.7115384615386
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Food,36.5,2025-06-02,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Utilities,133.04,2025-06-02,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Housing,218.74,2025-06-02,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Transport,26.62,2025-06-02,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Entertainment,7.02,2025-06-02,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Healthcare,57.03,2025-06-02,1664.6923076923076
10,pass10#Ca,Noah Davis,California,432.42,81133,Food,85.44,2025-06-02,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Utilities,245.1,2025-06-02,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Housing,608.44,2025-06-02,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Transport,35.6,2025-06-02,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Entertainment,96.3,2025-06-02,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Healthcare,150.11,2025-06-02,1560.25
11,pass11#Ca,Ava Patel,California,1905.38,94799,Food,87.85,2025-06-02,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Utilities,141.28,2025-06-02,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Housing,243.8,2025-06-02,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Transport,4.92,2025-06-02,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Entertainment,106.4,2025-06-02,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Healthcare,108.91,2025-06-02,1823.0576923076924
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Food,32.62,2025-06-02,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Utilities,151.97,2025-06-02,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Housing,317.58,2025-06-02,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Transport,33.12,2025-06-02,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Entertainment,103.95,2025-06-02,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Healthcare,266.93,2025-06-02,1902.0961538461538
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Food,56.9,2025-06-02,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Utilities,56.66,2025-06-02,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Housing,259.22,2025-06-02,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Transport,51.78,2025-06-02,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Entertainment,109.65,2025-06-02,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Healthcare,128.03,2025-06-02,1811.1153846153845
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Food,82.41,2025-06-02,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Utilities,41.7,2025-06-02,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Housing,758.16,2025-06-02,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Transport,37.31,2025-06-02,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Entertainment,130.71,2025-06-02,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Healthcare,43.67,2025-06-02,1679.673076923077
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Food,83.11,2025-06-02,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Utilities,190.03,2025-06-02,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Housing,410.61,2025-06-02,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Transport,65.96,2025-06-02,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Entertainment,62.39,2025-06-02,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Healthcare,122.2,2025-06-02,1708.7115384615386
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Food,81.86,2025-06-02,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Utilities,124.77,2025-06-02,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Housing,985.02,2025-06-02,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Transport,51.81,2025-06-02,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Entertainment,35.47,2025-06-02,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Healthcare,269.61,2025-06-02,1462.5192307692307
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Food,60.47,2025-06-02,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Utilities,106.28,2025-06-02,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Housing,751.37,2025-06-02,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Transport,42.77,2025-06-02,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Entertainment,26.5,2025-06-02,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Healthcare,55.42,2025-06-02,1440.0384615384614
18,pass18#Ne,Henry Young,New York,4796.27,105296,Food,24.82,2025-06-02,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Utilities,76.25,2025-06-02,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Housing,213.97,2025-06-02,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Transport,24.94,2025-06-02,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Entertainment,41.06,2025-06-02,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Healthcare,182.87,2025-06-02,2024.923076923077
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Food,29.91,2025-06-02,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Utilities,150.67,2025-06-02,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Housing,337.64,2025-06-02,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Transport,16.44,2025-06-02,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Entertainment,95.38,2025-06-02,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Healthcare,272.13,2025-06-02,1098.25
20,pass20#Te,William Turner,Texas,250.69,60508,Food,57.72,2025-06-02,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Utilities,44.25,2025-06-02,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Housing,802.31,2025-06-02,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Transport,43.86,2025-06-02,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Entertainment,101.81,2025-06-02,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Healthcare,274.0,2025-06-02,1163.6153846153845
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Food,72.4,2025-06-02,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Utilities,49.78,2025-06-02,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Housing,735.59,2025-06-02,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Transport,15.51,2025-06-02,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Entertainment,79.87,2025-06-02,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Healthcare,230.24,2025-06-02,1262.0384615384614
22,pass22#Te,James Cooper,Texas,5645.49,71131,Food,64.15,2025-06-02,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Utilities,145.81,2025-06-02,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Housing,475.73,2025-06-02,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Transport,32.85,2025-06-02,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Entertainment,33.03,2025-06-02,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Healthcare,119.72,2025-06-02,1367.9038461538462
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Food,39.95,2025-06-02,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Utilities,138.36,2025-06-02,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Housing,745.29,2025-06-02,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Transport,7.22,2025-06-02,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Entertainment,59.15,2025-06-02,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Healthcare,83.43,2025-06-02,1313.2307692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Food,77.82,2025-06-02,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Utilities,92.11,2025-06-02,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Housing,793.68,2025-06-02,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Transport,19.61,2025-06-02,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Entertainment,4.86,2025-06-02,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Healthcare,215.74,2025-06-02,1158.4807692307693
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Food,65.26,2025-06-02,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Utilities,163.81,2025-06-02,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Housing,479.02,2025-06-02,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Transport,39.47,2025-06-02,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Entertainment,44.81,2025-06-02,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Healthcare,27.51,2025-06-02,1297.4615384615386
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Food,48.91,2025-06-02,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Utilities,69.25,2025-06-02,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Housing,458.07,2025-06-02,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Transport,14.24,2025-06-02,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Entertainment,34.81,2025-06-02,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Healthcare,242.71,2025-06-02,1137.5192307692307
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Food,32.7,2025-06-02,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Utilities,135.61,2025-06-02,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Housing,557.37,2025-06-02,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Transport,29.49,2025-06-02,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Entertainment,43.19,2025-06-02,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Healthcare,201.7,2025-06-02,1167.4038461538462
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Food,8.84,2025-06-02,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Utilities,47.45,2025-06-02,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Housing,715.78,2025-06-02,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Transport,28.06,2025-06-02,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Entertainment,18.71,2025-06-02,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Healthcare,250.96,2025-06-02,1235.7884615384614
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Food,41.23,2025-06-02,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Utilities,29.22,2025-06-02,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Housing,842.47,2025-06-02,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Transport,13.71,2025-06-02,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Entertainment,81.66,2025-06-02,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Healthcare,46.81,2025-06-02,1511.1538461538462
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Food,58.44,2025-06-02,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Utilities,58.4,2025-06-02,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Housing,824.06,2025-06-02,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Transport,17.71,2025-06-02,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Entertainment,77.87,2025-06-02,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Healthcare,80.13,2025-06-02,1377.5961538461538
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Food,34.78,2025-06-09,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Utilities,191.64,2025-06-09,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Housing,260.44,2025-06-09,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Transport,24.03,2025-06-09,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Entertainment,38.13,2025-06-09,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Healthcare,202.2,2025-06-09,1495.1153846153845
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Food,23.66,2025-06-09,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Utilities,146.82,2025-06-09,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Housing,643.88,2025-06-09,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Transport,2.43,2025-06-09,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Entertainment,56.84,2025-06-09,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Healthcare,46.06,2025-06-09,929.0961538461538
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Food,23.01,2025-06-09,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Utilities,151.24,2025-06-09,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Housing,149.12,2025-06-09,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Transport,40.37,2025-06-09,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Entertainment,94.02,2025-06-09,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Healthcare,281.74,2025-06-09,1134.2115384615386
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Food,38.85,2025-06-09,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Utilities,52.36,2025-06-09,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Housing,192.97,2025-06-09,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Transport,23.3,2025-06-09,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Entertainment,84.59,2025-06-09,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Healthcare,37.72,2025-06-09,962.3846153846154
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Food,30.05,2025-06-09,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Utilities,187.52,2025-06-09,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Housing,240.2,2025-06-09,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Transport,44.63,2025-06-09,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Entertainment,87.03,2025-06-09,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Healthcare,46.18,2025-06-09,1279.2307692307693
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Food,84.93,2025-06-09,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Utilities,54.28,2025-06-09,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Housing,520.49,2025-06-09,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Transport,2.84,2025-06-09,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Entertainment,75.76,2025-06-09,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Healthcare,130.75,2025-06-09,1217.8653846153845
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Food,76.37,2025-06-09,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Utilities,171.74,2025-06-09,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Housing,303.06,2025-06-09,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Transport,30.1,2025-06-09,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Entertainment,96.55,2025-06-09,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Healthcare,298.3,2025-06-09,1340.6538461538462
8,pass8#Ca,Liam Johnson,California,878.12,61813,Food,14.22,2025-06-09,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Utilities,56.45,2025-06-09,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Housing,821.48,2025-06-09,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Transport,41.86,2025-06-09,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Entertainment,56.54,2025-06-09,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Healthcare,332.74,2025-06-09,1188.7115384615386
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Food,36.49,2025-06-09,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Utilities,65.05,2025-06-09,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Housing,411.38,2025-06-09,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Transport,8.45,2025-06-09,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Entertainment,78.94,2025-06-09,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Healthcare,211.6,2025-06-09,1664.6923076923076
10,pass10#Ca,Noah Davis,California,432.42,81133,Food,65.14,2025-06-09,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Utilities,204.7,2025-06-09,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Housing,768.04,2025-06-09,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Transport,58.94,2025-06-09,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Entertainment,92.82,2025-06-09,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Healthcare,112.1,2025-06-09,1560.25
11,pass11#Ca,Ava Patel,California,1905.38,94799,Food,56.36,2025-06-09,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Utilities,145.83,2025-06-09,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Housing,817.52,2025-06-09,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Transport,22.42,2025-06-09,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Entertainment,12.97,2025-06-09,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Healthcare,310.95,2025-06-09,1823.0576923076924
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Food,99.07,2025-06-09,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Utilities,142.63,2025-06-09,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Housing,269.74,2025-06-09,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Transport,35.91,2025-06-09,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Entertainment,84.3,2025-06-09,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Healthcare,187.68,2025-06-09,1902.0961538461538
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Food,96.91,2025-06-09,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Utilities,239.26,2025-06-09,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Housing,935.49,2025-06-09,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Transport,11.1,2025-06-09,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Entertainment,114.39,2025-06-09,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Healthcare,192.31,2025-06-09,1811.1153846153845
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Food,39.67,2025-06-09,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Utilities,175.73,2025-06-09,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Housing,794.25,2025-06-09,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Transport,63.12,2025-06-09,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Entertainment,102.95,2025-06-09,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Healthcare,16.32,2025-06-09,1679.673076923077
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Food,11.81,2025-06-09,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Utilities,87.8,2025-06-09,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Housing,197.86,2025-06-09,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Transport,6.57,2025-06-09,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Entertainment,105.35,2025-06-09,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Healthcare,172.61,2025-06-09,1708.7115384615386
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Food,64.27,2025-06-09,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Utilities,137.72,2025-06-09,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Housing,507.73,2025-06-09,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Transport,47.14,2025-06-09,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Entertainment,15.93,2025-06-09,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Healthcare,182.16,2025-06-09,1462.5192307692307
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Food,63.1,2025-06-09,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Utilities,90.99,2025-06-09,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Housing,420.67,2025-06-09,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Transport,35.09,2025-06-09,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Entertainment,31.2,2025-06-09,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Healthcare,268.77,2025-06-09,1440.0384615384614
18,pass18#Ne,Henry Young,New York,4796.27,105296,Food,55.65,2025-06-09,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Utilities,114.66,2025-06-09,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Housing,688.29,2025-06-09,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Transport,55.53,2025-06-09,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Entertainment,91.65,2025-06-09,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Healthcare,32.09,2025-06-09,2024.923076923077
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Food,59.24,2025-06-09,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Utilities,155.2,2025-06-09,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Housing,722.06,2025-06-09,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Transport,5.36,2025-06-09,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Entertainment,13.72,2025-06-09,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Healthcare,125.12,2025-06-09,1098.25
20,pass20#Te,William Turner,Texas,250.69,60508,Food,40.05,2025-06-09,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Utilities,134.02,2025-06-09,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Housing,351.41,2025-06-09,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Transport,41.54,2025-06-09,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Entertainment,82.96,2025-06-09,1163.6153846153845
